51358102804,dfa,22,101
51358125210,bfc,61,186
51358130010,aee,59,200
51358146559,acd,295,212
51358163699,gag,118,254
51358165992,eab,289,133
51358192448,fbf,169,127
51358201518,cdf,47,66
51358212808,cec,139,119
51358214065,gca,285,32
51358230539,fdd,114,106
51358237189,aae,31,50
51358240472,gcd,8,33
51358242234,gbc,136,83
51358259569,ggf,52,8
51358264837,ccg,143,295
51358269298,adb,298,268
51358283388,dab,261,364
51358299239,dcd,246,162
51358309962,bec,31,374
51358333553,fdd,228,90
51358361405,cgd,200,129
51358374910,egb,246,167
51358382340,ece,203,49
51358385869,fdf,296,130
51358390286,eac,26,5
51358404982,ade,166,114
51358408587,dbd,275,5
51358420833,dgb,105,202
51358444633,gfd,149,126
51358448924,bcd,277,9
51358463579,ceb,203,207
51358486580,cce,264,183
51358496584,gaa,20,201
51358555077,agb,205,50
51358571362,dbc,92,197
51358576566,aea,182,35
51358591191,dga,136,364
51358606534,ffa,237,154
51358613361,agb,184,51
51358613853,gab,275,123
51358662496,ffe,165,138
51358665364,ggb,20,40
51358714293,cab,28,107
51358723180,ebc,223,42
51358731804,ddb,195,45
51358750122,baf,55,55
51358774154,dbb,160,56
51358798253,dec,227,127
51358801324,dad,152,139
51358821918,gga,223,94
51358850451,ecf,202,60
51358909307,bbd,38,198
51358928855,dec,147,130
51358959482,aae,251,47
51358965651,agf,218,107
51358967194,cag,269,403
51358969526,dab,31,356
51358971159,cfb,92,286
51359003613,egd,36,118
51359011953,ebf,186,322
51359014518,bge,299,66
51359015613,ged,265,14
51359032977,bbg,55,29
51359051809,aeb,193,163
51359057875,dfd,261,5
51359091811,gfg,271,257
51359096947,abg,70,159
51359107304,cce,296,215
51359124780,abg,221,133
51359133055,cgb,249,9
51359152045,bcb,258,9
51359155264,fgc,280,5
51359162788,ddf,258,282
51359170330,dfg,219,129
51359220104,dcb,112,5
51359228587,ggc,80,72
51359248817,gfe,163,39
51359270778,ege,167,323
51359287404,ccb,137,88
51359293276,abe,211,49
51359297639,beg,36,184
51359310747,bde,128,98
51359313061,aag,272,325
51359323275,add,39,137
51359327535,dac,189,187
51359335950,ffd,109,251
51359351669,gdc,153,54
51359364529,bfd,165,194
51359395467,bda,111,262
51359424766,aef,189,82
51359440303,cdd,121,98
51359445420,faa,109,278
51359474786,fcb,99,91
51359486150,efe,215,240
51359511969,fee,187,255
51359560009,bgc,201,262
51359589765,eag,238,101
51359590882,ffb,48,114
51359600611,ade,58,115
51359605062,abd,284,111
51359605209,gdb,20,93
51359606573,ggc,246,79
51359623459,bdf,214,219
51359629856,efg,33,30
51359652672,gga,121,109
51359658882,cgc,62,164
51359670442,aac,154,183
51359677291,afa,157,37
51359696057,dca,164,30
51359741911,bce,73,177
51359773193,geg,123,102
51359778040,abb,172,82
51359780477,gbf,48,66
51359815341,dbf,128,22
51359859371,bgc,231,222
51359874575,adf,88,12
51359899722,bfg,131,223
51359916168,bea,180,158
51360006563,bee,20,143
51360009642,agc,36,121
51360055089,fba,255,123
51360078255,aba,161,163
51360080035,gaf,277,80
51360086798,bdb,218,209
51360094474,agd,178,49
51360095133,cbg,174,170
51360103674,eea,177,77
51360115421,aec,271,9
51360117518,eaf,10,45
51360128446,gff,190,538
51360139753,eff,259,109
51360145299,gge,201,119
51360160777,fca,291,146
51360164342,fag,249,117
51360179379,cfg,254,96
51360206009,bgb,182,102
51360212662,gec,50,104
51360219381,ecd,125,69
51360233040,ada,53,304
51360241267,dgf,255,325
51360256314,abc,85,155
51360292078,feb,63,311
51360302722,fab,123,144
51360333163,aag,293,328
51360343399,gac,213,603
51360384155,ceb,227,229
51360384485,fga,178,76
51360400887,caa,95,40
51360410547,cad,208,213
51360423996,ccf,180,87
51360429326,ddd,135,36
51360439258,dae,86,32
51360441095,dcg,155,102
51360443652,dga,296,378
51360446374,dfe,148,139
51360446759,fge,134,234
51360462660,dab,214,356
51360467337,ffd,11,256
51360472736,bbb,79,232
51360495862,fcc,185,63
51360496303,gcb,228,33
51360516438,edd,254,492
51360524729,fcb,60,79
51360529281,gfg,230,267
51360555333,bbf,181,181
51360589161,dde,192,249
51360593400,gef,194,28
51360613580,gag,206,259
51360643509,gba,227,68
51360679149,ddg,111,26
51360689629,geb,85,82
51360735964,efa,170,225
51360749174,eba,81,73
51360760010,ega,173,190
51360772566,bfb,161,7
51360776499,dgd,5,26
51360781928,bdd,257,116
51360787248,bfa,295,52
51360818727,bff,273,244
51360834625,fdg,260,225
51360837768,baa,133,173
51360845004,bgd,246,297
51360873020,bga,96,12
51360882405,cfb,152,260
51360916616,agd,221,48
51360922273,ace,258,166
51360947734,dcf,127,138
51360996222,aed,112,219
51361004847,cfc,106,92
51361044566,deg,280,229
51361087628,gda,290,32
51361093100,bdc,155,139
51361110564,fbf,216,134
51361152389,ffa,70,172
51361155142,fad,215,38
51361170241,gfc,131,211
51361201957,gad,225,129
51361224108,aee,266,220
51361226103,ebb,24,25
51361259085,bcd,1,7
51361260841,bcg,227,89
51361273185,acc,226,26
51361279409,cdf,211,57
51361289007,cbd,235,263
51361311137,bad,105,98
51361315345,gaa,110,196
51361343127,cbb,102,147
51361345069,cga,8,224
51361348082,dcf,267,144
51361353450,gae,22,173
51361354928,adc,298,203
51361388317,gbe,159,70
51361417066,feg,263,127
51361418173,edb,274,113
51361419531,ced,46,134
51361451478,gbg,283,315
51361456943,bcc,266,6
51361464284,fef,277,62
51361471288,ffc,253,226
51361490708,deg,23,261
51361499756,cdb,281,7
51361518921,cgd,91,136
51361520555,dea,98,133
51361522047,eda,74,86
51361526651,gec,290,90
51361560613,ccc,140,268
51361563313,gde,147,74
51361573665,aaf,277,136
51361577212,gfb,169,99
51361589882,ced,165,154
51361615323,ebg,221,98
51361638561,ebe,286,82
51361668087,cda,70,198
51361713469,dgg,27,53
51361744775,bba,165,19
51361750525,cbf,47,127
51361774691,eac,162,5
51361777128,dcb,95,5
51361777236,afa,21,32
51361781938,cgc,95,160
51361802427,agg,78,253
51361817293,beg,71,218
51361822599,ged,257,13
51361838086,gce,71,142
51361859807,gfc,119,200
51361892244,dgf,135,273
51361895125,dgf,162,300
51361921876,adg,28,58
51361929098,egg,91,17
51361931006,ada,200,304
51361931242,bcf,141,335
51361931357,dga,53,313
51361937728,gbg,26,258
51361943003,gbc,242,68
51361951779,ccd,298,20
51361958591,eca,38,136
51361974677,gbd,267,162
51361981542,dbe,66,21
51362016390,baa,284,148
51362017451,dgd,232,29
51362034417,afc,128,126
51362036983,abg,41,155
51362039523,gcb,191,27
51362051017,deb,66,465
51362055652,aae,131,50
51362084095,cda,148,190
51362086873,bda,166,285
51362103515,aab,164,236
51362112706,bcg,222,72
51362142134,fcf,105,111
51362147139,fbg,47,121
51362151208,cgg,142,111
51362154357,dfc,211,48
51362162764,ccc,53,316
51362175283,cgb,82,7
51362182365,cbg,14,197
51362186979,aea,81,30
51362193022,fbe,55,5
51362194377,agd,34,50
51362199737,fcd,139,160
51362230014,bfe,218,160
51362233118,bbe,264,136
51362235713,cdg,234,34
51362240204,egc,181,353
51362246920,cfc,39,100
51362254805,gfa,282,199
51362255127,fdc,187,74
51362255651,ccg,135,268
51362261780,gfc,73,160
51362265885,acg,236,168
51362287190,gba,244,72
51362335185,ebd,251,285
51362351523,fge,167,217
51362364938,fef,81,70
51362371891,edg,244,104
51362380573,egc,275,374
51362383237,fgf,135,106
51362388576,baf,227,62
51362402509,feg,103,128
51362404387,fec,127,10
51362414879,fdd,184,82
51362422943,feg,163,121
51362444157,bgd,251,258
51362463018,dcc,196,157
51362483543,bgf,147,111
51362490945,cbe,117,166
51362493901,edf,231,62
51362519016,gdc,51,52
51362551347,bea,28,167
51362551831,dfd,141,5
51362572685,bed,202,90
51362575547,eeb,165,48
51362587580,dce,123,50
51362592675,aca,287,249
51362620743,cac,136,185
51362683906,daa,175,111
51362704178,efc,272,658
51362718801,afa,192,32
51362725881,ceg,36,27
51362747635,dfd,171,5
51362757454,ecf,240,57
51362763991,ffc,294,268
51362773914,fgf,51,87
51362795580,dge,212,27
51362809589,cbc,19,46
51362825704,ccb,144,84
51362833963,afg,291,366
51362904433,afb,236,99
51362905206,aeb,138,141
51362914474,fde,85,95
51362916710,ebg,127,90
51362938283,cad,23,240
51362943985,bdg,59,487
51362953373,ggg,251,226
51362982776,feg,286,139
51362985987,gbd,233,165
51362996290,cda,152,163
51363005020,cac,254,220
51363021229,faf,11,137
51363030284,fdb,294,173
51363031041,aad,289,56
51363034804,fef,119,61
51363056237,fbc,98,155
51363056784,dcg,42,109
51363071397,cfd,227,70
51363094697,efb,103,95
51363095185,eae,174,229
51363109281,cec,171,117
51363117492,ffg,219,90
51363130050,dda,139,80
51363174368,cdf,188,63
51363176863,geg,239,114
51363193578,bac,299,154
51363194869,cgf,184,239
51363199063,ebf,159,334
51363221849,cea,283,321
51363226627,geb,92,71
51363231253,dda,137,86
51363252641,ffb,131,101
51363267830,ead,26,136
51363278560,fgd,223,5
51363312222,aaa,273,47
51363314562,cef,58,343
51363327937,fac,101,112
51363342026,feb,278,338
51363350679,dbg,246,118
51363352468,aff,296,135
51363360953,dee,17,82
51363383698,gge,9,114
51363390850,agc,231,129
51363403767,daf,298,189
51363422423,ggg,98,226
51363423609,eec,234,79
51363432552,fgg,153,94
51363466669,ecb,12,12
51363467586,fbd,70,36
51363495421,aea,80,34
51363495766,ebb,36,27
51363521541,fcg,117,165
51363538292,dbe,262,17
51363541822,cgc,261,152
51363548334,ega,112,157
51363552171,fea,27,237
51363555500,bcg,154,70
51363569678,aea,128,35
51363582462,fed,63,105
51363610561,add,260,146
51363614018,fgb,224,59
51363620311,dfg,277,135
51363665640,baf,56,56
51363671413,bae,20,124
51363672290,fff,251,165
51363673288,fae,272,203
51363679764,dbc,89,234
51363705551,aeg,38,90
51363715441,eee,163,11
51363722003,egf,233,68
51363726928,edf,14,69
51363728542,dea,160,131
51363738323,bgb,61,114
51363757656,edd,181,462
51363775325,ggg,275,223
51363785510,bdg,96,404
51363844399,ega,185,142
51363871881,cfe,252,110
51363875891,ded,4,11
51363879061,ccg,175,302
51363992955,caf,40,127
51364020737,gdf,12,168
51364028423,ccf,269,69
51364030521,ddf,102,310
51364033316,cea,251,333
51364034284,dad,291,115
51364048599,eag,257,120
51364072371,efb,295,82
51364083954,bfg,279,214
51364096911,cfg,58,109
51364107668,bda,236,250
51364111541,gbb,138,278
51364159031,dca,18,29
51364165623,aga,13,88
51364173195,eed,48,52
51364179306,cge,241,88
51364179527,fdd,170,95
51364181259,cca,204,171
51364209593,deb,16,413
51364216903,bgf,296,91
51364242081,ddc,97,140
51364242301,cab,287,115
51364247751,fbb,133,180
51364267233,afd,101,146
51364273478,gcc,11,18
51364290290,bee,53,163
51364320255,cbc,156,38
51364330485,dad,163,121
51364352817,bcc,98,5
51364370846,eaa,270,73
51364383068,aec,6,10
51364443496,bbd,192,182
51364447399,fgg,150,100
51364486752,ggd,122,131
51364507218,cgd,153,129
51364512402,fda,167,184
51364526484,dfe,127,145
51364533867,cge,136,81
51364534482,bbd,55,196
51364539503,bbd,104,158
51364540791,ecc,48,143
51364578437,cbd,24,284
51364582005,bge,235,60
51364598668,dcc,40,139
51364635429,bfa,55,42
51364656648,daa,61,125
51364678610,cda,47,172
51364695726,egg,76,19
51364711425,cef,221,288
51364719545,egd,101,95
51364730474,gdd,86,198
51364731205,gde,180,87
51364739920,cgf,120,193
51364740383,fgg,1,106
51364742533,gca,144,27
51364750024,efc,273,776
51364752890,bab,41,224
51364769337,gdg,115,133
51364771759,aae,170,42
51364793292,bgc,257,193
51364823070,bab,221,230
51364852978,fbf,83,115
51364861775,gee,273,92
51364884731,ffe,19,160
51364897513,acb,47,145
51364898405,bag,278,226
51364899849,ede,89,346
51364912436,edd,197,420
51364934296,gfe,126,44
51364941960,bca,244,44
51364958430,fgg,202,85
51364971458,gaa,249,190
51364977519,cdc,20,105
51364978180,ecc,54,144
51364998585,cdb,271,5
51365012827,dgb,197,222
51365014817,fee,44,298
51365032114,ffg,107,73
51365046668,cfb,240,304
51365060350,agb,271,52
51365065231,fgb,95,69
51365068456,gad,29,116
51365082371,fcf,129,108
51365134813,afe,14,250
51365168024,gcb,46,22
51365178005,afg,21,369
51365187464,dce,186,57
51365188402,cgc,57,173
51365190976,abf,250,13
51365217210,fce,267,5
51365218900,dff,118,101
51365222863,afc,251,109
51365262905,cbg,293,226
51365267717,fde,126,110
51365278234,gbd,157,163
51365278247,dfe,279,116
51365315321,dde,212,276
51365316684,bdc,277,112
51365326551,gcd,198,33
51365341009,cbf,178,142
51365356359,acf,102,81
51365384497,aaa,96,48
51365396323,fba,57,124
51365406250,bbf,284,184
51365432407,bgb,136,91
51365436359,fda,133,163
51365449344,eag,168,108
51365468818,eef,94,146
51365472827,bee,196,149
51365481407,acc,78,29
51365497307,dcf,121,152
51365547061,gcg,21,111
51365597970,cfa,146,211
51365626547,baa,191,143
51365633193,fca,78,135
51365633264,adf,70,12
51365651723,bge,127,61
51365687351,fgc,111,5
51365692299,bbb,154,204
51365697613,ecb,50,14
51365740071,bbc,254,30
51365753744,caf,211,116
51365762404,cec,75,122
51365764099,aba,94,190
51365775453,gef,150,24
51365801830,cee,271,182
51365817659,bbf,73,154
51365833991,cbc,295,44
51365852045,bgc,156,187
51365867229,edg,65,102
51365873952,afd,218,116
51365891762,cgf,124,216
51365896767,gbe,209,74
51365904045,gea,40,230
51365907742,cag,291,378
51365921760,gad,251,119
51365927891,age,283,41
51365969869,ddf,275,300
51365976434,def,90,27
51365976718,ggf,110,8
51365982730,cce,129,242
51365988333,caf,210,110
51366016193,gag,235,212
51366021099,bgf,232,98
51366028301,fcf,189,87
51366032289,bba,243,21
51366035365,beb,137,49
51366040153,ddc,90,155
51366044880,bdb,162,186
51366055718,fef,73,59
51366138784,efa,11,216
51366146780,ddg,49,20
51366152273,gcf,250,31
51366164326,bde,64,100
51366168763,ggg,203,218
51366173679,abd,257,105
51366184842,cbe,102,162
51366192653,ddb,162,50
51366230361,dgc,251,153
51366259561,ecb,276,16
51366260696,bfc,149,212
51366266466,cbe,101,157
51366281782,feg,184,137
51366315944,eae,99,212
51366324640,cad,273,261
51366335925,faa,192,305
51366386796,efd,273,18
51366408231,eda,269,77
51366434485,dfa,199,83
51366435424,cbg,281,207
51366436595,ecg,55,5
51366456191,caa,268,37
51366461731,ede,223,321
51366471483,cff,131,134
51366507524,gbd,148,148
51366516707,ede,116,256
51366518043,abe,161,55
51366541327,bef,5,313
51366560092,beg,278,218
51366604978,abd,125,88
51366630871,ace,181,147
51366633276,ccd,91,21
51366685629,gfb,100,99
51366687421,feg,11,161
51366692670,ace,276,122
51366692888,gdf,235,139
51366699310,ffb,6,104
51366704393,bgg,185,210
51366726691,cae,239,123
51366761561,cde,162,220
51366763167,cca,115,176
51366767339,gcc,87,15
51366775904,dce,224,60
51366776513,bfa,264,34
51366784659,fff,249,193
51366801327,eeg,154,10
51366801674,gcg,119,126
51366807206,eaa,164,69
51366831704,cec,94,125
51366838844,gge,223,94
51366850664,bdb,249,191
51366852871,egb,51,193
51366860991,cec,43,126
51366889691,fag,35,135
51366900887,dbd,108,5
51366907808,bac,8,141
51366922739,dfb,129,302
51366943882,dee,164,68
51366957559,cba,62,5
51366969277,dag,29,67
51366980417,ebc,24,38
51366980587,eab,169,114
51366994115,ggb,118,41
51367021996,abb,47,79
51367028304,cda,112,144
51367038779,ggf,167,8
51367043669,cbe,70,152
51367075853,baa,180,153
51367118989,dab,108,316
51367135419,ebd,169,336
51367138935,afc,263,89
51367149453,ede,27,261
51367149899,afe,279,275
51367153741,gaf,168,79
51367158700,eaf,44,44
51367200197,ege,152,313
51367213936,fca,111,147
51367259441,dgg,168,57
51367267824,gbf,216,77
51367280247,cgc,141,159
51367281495,abg,130,133
51367284026,adb,189,297
51367295744,ffa,58,187
51367307216,dba,117,84
51367330810,bbe,238,108
51367370260,dbg,4,101
51367393154,fad,107,33
51367396121,fed,51,100
51367410865,fab,16,151
51367415538,fea,72,220
51367416667,edf,126,66
51367431724,acd,23,205
51367432406,dae,19,30
51367441604,dba,54,73
51367442095,ece,187,42
51367445038,dac,143,198
51367452453,gda,114,34
51367465809,cdd,265,89
51367472986,fbd,7,42
51367474692,cfa,170,202
51367476711,gca,230,32
51367485225,gac,237,639
51367501501,aac,179,168
51367505787,ada,211,304
51367509170,fdf,177,111
51367565519,bcb,232,10
51367565621,edc,78,72
51367585416,bec,114,377
51367605393,ggg,72,244
51367632671,fdc,171,65
51367634888,cdb,286,5
51367639698,bec,282,343
51367648470,gbc,133,80
51367659554,cfa,3,226
51367687656,ccg,245,317
51367717698,cdf,15,62
51367753682,fge,171,186
51367765507,cbg,9,167
51367786644,eeg,245,11
51367802486,bba,83,21
51367809867,gfd,60,147
51367839261,fcb,84,93
51367885945,dcb,44,5
51367887795,bac,84,136
51367905007,dcd,270,140
51367913966,efe,66,244
51367914974,dgg,137,66
51367915526,bfd,107,174
51367916946,gda,145,34
51367926491,cbf,146,117
51367934975,dff,147,98
51367940979,dfd,295,5
51367947035,ffc,228,286
51367953545,deb,219,367
51367956615,dec,111,123
51367977025,efg,110,25
51367986916,bdf,267,229
51367998461,eee,20,8
51368004613,bgc,178,211
51368009775,bbf,68,154
51368025667,bbg,158,28
51368039911,fdd,81,96
51368051316,fgb,77,78
51368057611,agf,104,119
51368057853,afg,293,372
51368058076,gfc,52,137
51368078502,dbb,235,47
51368107104,bbc,106,24
51368124515,fff,246,204
51368148181,eee,141,7
51368152397,gcb,183,18
51368160002,gdc,250,59
51368179713,bcf,7,348
51368183864,cgg,227,97
51368187239,aag,168,360
51368192941,gcg,135,113
51368233930,abf,174,10
51368236876,dba,198,63
51368305236,aef,21,66
51368308732,gab,292,130
51368320269,bad,275,85
51368336496,ffd,22,238
51368353997,bcd,133,6
51368360872,aed,217,177
51368365080,eea,249,83
51368371242,cgf,187,183
51368376620,ade,221,110
51368399175,gfa,235,183
51368479088,cee,28,165
51368500662,bbb,285,228
51368534565,dce,29,56
51368542987,ddd,71,30
51368543059,aff,138,126
51368574071,dda,211,93
51368586017,fcf,110,89
51368595874,abb,260,79
51368597306,dbf,154,22
51368615236,fec,256,10
51368649791,gce,163,115
51368664375,ebe,59,72
51368670070,cbb,106,123
51368671640,adg,119,49
51368674657,ceb,1,196
51368675825,dcg,77,122
51368681315,eec,8,70
51368693871,gdb,149,89
51368709797,dgb,181,184
51368717358,aeg,212,72
51368724899,cce,18,271
51368735347,efb,99,84
51368744955,fdg,197,234
51368745751,ced,206,167
51368771545,bce,108,171
51368777190,dgd,178,24
51368833014,bdd,128,106
51368851074,aee,289,200
51368854214,acc,228,29
51368862190,bfg,181,196
51368896293,bae,206,109
51368908687,caf,220,116
51368910741,ece,258,40
51368935168,eba,88,86
51368936880,gee,168,109
51368938189,cef,97,247
51368948654,ged,8,12
51368968978,gec,272,81
51369026013,fcc,265,59
51369029827,gcc,296,15
51369030576,cfe,282,124
51369050977,ega,144,150
51369085878,fce,18,5
51369106918,edb,183,99
51369120430,fbc,111,128
51369150742,gga,258,87
51369166174,gfg,140,213
51369167870,fae,194,237
51369182275,afg,202,383
51369257351,dcb,100,5
51369271582,ebg,84,75
51369278418,bgc,276,221
51369278826,bee,75,165
51369292625,dgf,214,300
51369298599,dbe,151,17
51369304039,bea,131,192
51369322100,gbd,29,118
51369322332,cag,123,374
51369358163,bff,296,226
51369370417,egc,15,314
51369373567,gec,233,65
51369385096,acd,206,168
51369399995,gae,83,197
51369422549,cgb,100,7
51369430369,fbg,162,117
51369434937,ffd,209,204
51369440180,bgd,81,227
51369449405,cfc,79,88
51369449455,ggc,119,69
51369463209,fef,89,69
51369466291,bfe,176,152
51369470194,dae,160,31
51369487349,fdg,221,217
51369508417,gfc,208,156
51369516686,afb,213,98
51369520069,cbg,18,138
51369543487,cae,83,134
51369550227,bbd,98,159
51369568509,cbd,129,303
51369570372,cca,181,205
51369600293,fce,162,5
51369607206,fbg,196,97
51369624051,caa,251,40
51369627383,ecd,294,60
51369629151,daf,253,179
51369636959,cbb,64,129
51369640029,eff,71,99
51369659241,cab,55,134
51369667891,adc,234,176
51369689233,bfb,64,6
51369695450,faa,237,268
51369723157,fdf,114,111
51369723513,ecf,167,54
51369724872,bed,184,89
51369741537,agb,133,57
51369778307,aaa,92,51
51369807781,eed,63,60
51369815500,fgf,47,86
51369821366,eac,4,5
51369825923,eag,169,89
51369828765,fga,198,61
51369841390,bde,59,81
51369874181,bfc,263,186
51369899578,gff,172,446
51369913765,bcd,2,5
51369924489,cgd,163,108
51369942328,fca,98,120
51369944513,cfb,174,355
51369965147,ace,90,113
51369965857,abd,32,84
51369967819,dga,279,356
51369974678,fdf,182,117
51369978157,ded,279,12
51369987894,cec,198,107
51369998921,dge,174,25
51370003882,ffc,181,306
51370010177,bga,48,12
51370010290,dcf,66,145
51370017648,dfe,43,117
51370038387,ceg,15,26
51370042883,deg,64,219
51370061437,afg,13,413
51370100884,gae,100,181
51370105665,eac,15,5
51370112674,abc,125,176
51370141767,bba,66,23
51370179613,fca,182,97
51370206207,acc,244,24
51370212542,gba,258,77
51370221522,ffa,96,196
51370221888,dcd,72,152
51370236084,eaa,218,81
51370241584,agg,227,280
51370247123,fdg,176,201
51370248483,eeg,200,9
51370259337,beg,53,215
51370261724,fbe,288,5
51370267777,fbf,70,103
51370274356,cff,45,109
51370311767,ged,262,12
51370333090,edg,12,103
51370345782,cdc,214,95
51370347624,cdg,273,33
51370368463,aad,178,59
51370384249,ccd,275,24
51370394356,bfa,269,39
51370408233,aca,268,226
51370440192,gdc,155,60
51370463853,gbf,96,91
51370477626,aec,69,10
51370479478,bda,113,225
51370487716,cfd,2,81
51370502306,aba,235,195
51370520496,edg,4,108
51370524416,geg,259,98
51370529343,abe,100,46
51370529389,abf,234,11
51370551987,efd,143,16
51370556665,bfa,231,40
51370628333,gfd,231,117
51370631515,bge,38,72
51370653281,gde,142,87
51370670669,edg,182,90
51370688881,eae,17,197
51370694108,eff,241,96
51370701832,aac,283,178
51370732651,cbg,26,151
51370736116,faa,110,235
51370749713,gfb,217,104
51370756936,feg,59,148
51370769946,gbg,97,278
51370779995,eae,298,212
51370784199,ebd,66,346
51370784766,dad,90,117
51370799521,gaf,157,77
51370811547,afa,224,33
51370829323,add,41,124
51370831861,gdf,11,112
51370838485,bbg,259,24
51370857630,egg,111,22
51370863909,dfc,147,43
51370876521,eea,277,71
51370892125,eeb,86,55
51370905264,bde,242,90
51370905969,eab,244,115
51370915097,bag,274,198
51370966551,edf,162,60
51370984002,eca,16,114
51371042747,ecc,134,156
51371044040,dfg,134,152
51371060303,dcf,162,149
51371068244,cag,233,321
51371069998,acf,275,89
51371073845,gbg,7,316
51371078764,dgc,58,154
51371086339,aaf,243,127
51371100899,agd,247,49
51371116201,dcc,197,123
51371116810,ebd,13,384
51371128129,cga,183,183
51371136666,ddc,172,161
51371137155,ccc,21,369
51371143986,eec,285,56
51371161930,gce,195,129
51371178068,edb,18,116
51371190141,bda,48,245
51371216130,bdb,152,158
51371326050,dde,120,273
51371343462,beg,142,172
51371367260,gfa,168,157
51371386425,fcd,209,152
51371390118,aab,284,221
51371390132,dbf,13,19
51371394687,daf,21,164
51371398655,cae,60,115
51371421284,cdg,138,31
51371455638,baa,223,177
51371462805,agd,162,40
51371479791,gdd,35,158
51371483351,faf,270,124
51371507626,dfb,221,308
51371514774,dbc,186,203
51371516393,cgg,124,77
51371545647,aeb,253,157
51371574108,aeb,103,128
51371599463,acg,220,194
51371636380,bfe,118,126
51371639356,agd,179,45
51371644219,ggb,274,47
51371669960,cgg,41,69
51371683447,cga,10,186
51371686571,fcg,1,155
51371691627,adf,10,12
51371694035,ecd,142,48
51371748669,beb,244,44
51371778501,add,271,121
51371785182,dce,5,61
51371794291,gfe,229,49
51371839303,bbb,273,264
51371855083,agc,172,149
51371901630,acb,19,152
51371926368,gad,8,95
51371936987,dac,275,178
51371946283,gce,228,110
51371957596,eac,63,5
51371959983,aec,73,10
51371964783,bga,242,10
51372000116,abe,264,50
51372036588,egf,284,80
51372044968,bag,278,190
51372065478,eef,191,164
51372087959,ccd,68,23
51372104619,ead,121,133
51372133492,cdd,274,91
51372152558,cac,26,239
51372175981,ccc,191,424
51372176686,fge,286,165
51372186558,cbc,176,48
51372191467,ebf,253,347
51372192231,fbc,246,117
51372199460,fdb,259,140
51372209563,bab,219,190
51372211424,daa,102,113
51372216415,eaa,98,85
51372223077,bdg,278,395
51372254456,bdc,33,98
51372271532,beb,263,41
51372272348,cec,262,111
51372300068,aad,261,59
51372315840,afc,57,96
51372328417,afd,147,131
51372329092,fee,16,268
51372373290,adg,35,54
51372378153,bec,73,298
51372403823,agg,186,324
51372405002,geb,30,61
51372408804,fgd,109,5
51372412958,gcb,35,19
51372432623,dea,275,149
51372439159,cge,242,72
51372473087,bgb,151,78
51372474244,aga,93,103
51372497928,edf,104,62
51372518229,cad,74,258
51372522786,fad,264,33
51372526348,bef,120,266
51372527285,efd,248,15
51372545611,fcf,6,93
51372591658,fca,196,85
51372592876,gbe,103,85
51372629497,bef,202,260
51372632344,fbf,112,93
51372655450,feb,91,368
51372689513,fca,278,89
51372690567,gbg,125,357
51372697572,bdg,274,418
51372710050,ccb,264,78
51372720896,dff,127,87
51372740104,fba,298,145
51372750541,cce,52,222
51372791726,ffg,26,64
51372792285,bee,213,165
51372798587,egb,107,210
51372800541,bgd,238,186
51372801603,bge,258,61
51372802168,bge,203,56
51372804627,fec,184,10
51372812386,ccb,256,65
51372825276,eaa,244,69
51372829494,cce,155,193
51372834302,baf,37,59
51372847529,aae,194,37
51372874866,fga,273,50
51372878723,bbe,3,86
51372882510,cdb,259,5
51372900043,aef,55,69
51372905541,ebb,31,31
51372923470,gcf,251,30
51372930582,ddf,123,240
51372933938,fac,262,89
51372935728,ega,239,132
51372972177,adc,270,181
51373001306,daa,255,134
51373008423,fea,146,215
51373068769,cdf,24,57
51373076686,egd,205,106
51373086560,deg,203,199
51373090310,ggd,231,104
51373094421,gea,291,195
51373095210,dca,115,33
51373118618,ede,263,255
51373151066,bdf,66,267
51373154647,gec,166,59
51373158765,ded,201,10
51373164051,ccf,29,59
51373178632,dff,99,97
51373185150,gcd,162,30
51373189762,aea,202,40
51373206585,bca,79,47
51373220574,fce,177,5
51373226931,dab,273,274
51373257000,gfc,185,185
51373260939,cee,216,153
51373262765,gge,53,86
51373283304,ffd,238,228
51373300551,aec,26,11
51373368456,dba,191,74
51373388896,ebf,1,277
51373401144,cde,87,189
51373410596,bcg,277,80
51373430527,cfc,236,74
51373452413,gga,107,80
51373504394,bgf,115,105
51373504966,gbd,229,128
51373514076,gfd,219,120
51373554180,agf,68,114
51373555879,egd,19,99
51373578687,fbb,177,183
51373593681,gdd,29,176
51373610757,fbg,166,88
51373615939,def,85,30
51373619189,ddb,92,51
51373637558,gae,83,200
51373650642,gbb,291,308
51373652456,cbf,16,108
51373660054,cea,271,316
51373677187,bgg,275,245
51373723486,cfc,77,88
51373746603,cca,145,243
51373752081,bdb,5,186
51373781518,gfc,154,186
51373795610,gag,197,239
51373822310,dfc,75,40
51373848307,gbf,68,103
51373861500,eee,24,6
51373865947,ggg,204,244
51373877477,fgg,117,94
51373880531,gac,274,696
51373910035,dgg,62,62
51373938568,eba,91,73
51373956581,cfg,274,124
51373960474,ggc,57,71
51373961029,bcg,272,69
51373985463,efa,92,213
51373996835,dgg,25,72
51374008702,efc,50,744
51374036513,gfb,81,113
51374047704,ffg,98,66
51374079518,adb,246,249
51374085788,ecg,204,5
51374123716,gdb,155,72
51374155763,ffe,142,166
51374167991,cbg,38,147
51374191271,ccg,46,269
51374249479,abg,98,147
51374266271,efb,114,97
51374286485,fdf,150,134
